date,price
2012-12-20,81.650002
2012-12-21,81.050003
2012-12-24,81.599998
2012-12-27,81.949997
2012-12-28,81.900002
2012-12-31,81.300003
2013-01-02,83.199997
2013-01-03,83.300003
2013-01-04,82
2013-01-07,83.050003
2013-01-08,82.75
2013-01-09,82.650002
2013-01-10,83.150002
2013-01-11,83.849998
2013-01-14,84.650002
2013-01-15,83.849998
2013-01-16,84.150002
2013-01-17,84.949997
2013-01-18,85.300003
2013-01-21,85.300003
2013-01-22,85.199997
2013-01-23,84.949997
2013-01-24,85.25
2013-01-25,86.5
2013-01-28,87.300003
2013-01-29,87.25
2013-01-30,88.050003
2013-01-31,88.300003
2013-02-01,88
2013-02-04,87.849998
2013-02-05,85.449997
2013-02-06,86.400002
2013-02-07,86.150002
2013-02-08,86.349998
2013-02-14,87.650002
2013-02-15,87.550003
2013-02-18,87.199997
2013-02-19,86.449997
2013-02-20,86.5
2013-02-21,85.099998
2013-02-22,84.949997
2013-02-25,85.300003
2013-02-26,84.150002
2013-02-27,84
2013-02-28,85.849998
2013-03-01,85.300003
2013-03-04,84.25
2013-03-05,83.800003
2013-03-06,84.050003
2013-03-07,83.449997
2013-03-08,84.949997
2013-03-11,85.25
2013-03-12,84.75
2013-03-13,84
2013-03-14,84.75
2013-03-15,86.099998
2013-03-18,84.150002
2013-03-19,84.449997
2013-03-20,84.050003
2013-03-21,84.099998
2013-03-22,83.099998
2013-03-25,83.349998
2013-03-26,82.900002
2013-03-27,82.849998
2013-03-28,82
2013-04-02,83
2013-04-03,82.949997
2013-04-05,81.349998
2013-04-08,81.25
2013-04-09,80.900002
2013-04-10,81.900002
2013-04-11,82.099998
2013-04-12,82.050003
2013-04-15,81.050003
2013-04-16,80.400002
2013-04-17,79.949997
2013-04-18,79.650002
2013-04-19,81.099998
2013-04-22,81
2013-04-23,80.050003
2013-04-24,81.949997
2013-04-25,82.800003
2013-04-26,83.400002
2013-04-29,84.050003
2013-04-30,84.5
2013-05-02,85.150002
2013-05-03,85.25
2013-05-06,86.050003
2013-05-07,86.199997
2013-05-08,87.699997
2013-05-09,87.949997
2013-05-10,88.050003
2013-05-13,87.550003
2013-05-14,87.949997
2013-05-15,87.949997
2013-05-16,88.800003
2013-05-20,90.25
2013-05-21,90.400002
2013-05-22,89.400002
2013-05-23,87.099998
2013-05-24,86.150002
2013-05-27,86.599998
2013-05-28,87
2013-05-29,85.75
2013-05-30,86.050003
2013-05-31,86.099998
2013-06-03,85.849998
2013-06-04,86.5
2013-06-05,86
2013-06-06,85.449997
2013-06-07,84.199997
2013-06-10,84.5
2013-06-11,83.599998
2013-06-13,83.050003
2013-06-14,83.150002
2013-06-17,83.849998
2013-06-18,84.050003
2013-06-19,83.75
2013-06-20,81.5
2013-06-21,80.650002
2013-06-24,79.25
2013-06-25,79.699997
2013-06-26,80.5
2013-06-27,80.5
2013-06-28,81.25
2013-07-02,81.5
2013-07-03,79.800003
2013-07-04,81.050003
2013-07-05,83.25
2013-07-08,82.849998
2013-07-09,83.900002
2013-07-10,83.75
2013-07-11,85.199997
2013-07-12,84.699997
2013-07-15,85.099998
2013-07-16,85.050003
2013-07-17,85.5
2013-07-18,85.699997
2013-07-19,86.699997
2013-07-22,87.150002
2013-07-23,87.900002
2013-07-24,88.099998
2013-07-25,87.550003
2013-07-26,88.099998
2013-07-29,87.599998
2013-07-30,87.349998
2013-07-31,87.150002
2013-08-01,88.449997
2013-08-02,88.800003
2013-08-05,89.550003
2013-08-06,85.099998
2013-08-07,84.099998
2013-08-08,84.25
2013-08-09,84.75
2013-08-12,85.75
2013-08-13,86.150002
2013-08-14,86.150002
